,date,nav
1288,12-04-2021,86.27200
1289,09-04-2021,90.00910
1290,08-04-2021,89.99640
1291,07-04-2021,88.90630
1292,06-04-2021,88.34190
1293,05-04-2021,87.59760
1294,01-04-2021,88.49030
1295,31-03-2021,87.47370
1296,30-03-2021,86.69770
1297,26-03-2021,85.50870
1298,25-03-2021,84.66980
1299,24-03-2021,86.17170
1300,23-03-2021,87.52120
1301,22-03-2021,86.41560
1302,19-03-2021,85.74980
1303,18-03-2021,86.04650
1304,17-03-2021,87.27320
1305,16-03-2021,88.56820
1306,15-03-2021,88.59630
1307,12-03-2021,88.93150
1308,10-03-2021,88.69660
1309,09-03-2021,88.31610
1310,08-03-2021,88.58760
1311,05-03-2021,88.22520
1312,04-03-2021,88.96230
1313,03-03-2021,88.49230
1314,02-03-2021,87.76620
1315,01-03-2021,86.89470
1316,26-02-2021,85.78780
1317,25-02-2021,86.35880
1318,24-02-2021,84.79360
1319,23-02-2021,84.01350
1320,22-02-2021,83.66080
1321,19-02-2021,84.92730
1322,18-02-2021,85.53170
1323,17-02-2021,84.81930
1324,16-02-2021,84.58710
1325,15-02-2021,85.02760
1326,12-02-2021,84.58640
1327,11-02-2021,84.16940
1328,10-02-2021,83.38640
1329,09-02-2021,83.13030
1330,08-02-2021,83.49240
1331,05-02-2021,82.61530
1332,04-02-2021,82.44530
1333,03-02-2021,81.65380
1334,02-02-2021,80.62250
1335,01-02-2021,79.43440
1336,29-01-2021,77.85370
1337,28-01-2021,77.70090
1338,27-01-2021,78.24940
1339,25-01-2021,78.98670
1340,22-01-2021,79.60840
1341,21-01-2021,80.50940
1342,20-01-2021,80.62590
1343,19-01-2021,80.61730
1344,18-01-2021,79.44010
1345,15-01-2021,80.53020
1346,14-01-2021,81.09440
1347,13-01-2021,81.60650
1348,12-01-2021,81.98530
1349,11-01-2021,82.09490
1350,08-01-2021,82.40470
1351,07-01-2021,81.86890
1352,06-01-2021,80.87950
1353,05-01-2021,80.68970
1354,04-01-2021,79.91780
1355,01-01-2021,78.96100
1356,31-12-2020,78.13960
1357,30-12-2020,78.16080
1358,29-12-2020,77.93780
1359,28-12-2020,77.20100
1360,24-12-2020,76.26520
1361,23-12-2020,75.99500
1362,22-12-2020,74.44380
1363,21-12-2020,74.34310
1364,18-12-2020,76.63510
1365,17-12-2020,76.94640
1366,16-12-2020,77.13520
1367,15-12-2020,76.85270
1368,14-12-2020,76.73020
1369,11-12-2020,76.18970
1370,10-12-2020,76.02580
1371,09-12-2020,76.36330
1372,08-12-2020,76.03470
1373,07-12-2020,76.27570
1374,04-12-2020,75.25310
1375,03-12-2020,74.51880
1376,02-12-2020,74.09610
1377,01-12-2020,73.91510
1378,27-11-2020,73.11050
1379,26-11-2020,71.43940
1380,25-11-2020,71.28590
1381,24-11-2020,72.03940
1382,23-11-2020,71.31080
1383,20-11-2020,70.68970
1384,19-11-2020,70.32570
1385,18-11-2020,70.07870
1386,17-11-2020,69.25850
1387,13-11-2020,67.89750
1388,12-11-2020,67.08740
1389,11-11-2020,66.66850
1390,10-11-2020,66.49610
1391,09-11-2020,66.57070
1392,06-11-2020,65.76100
1393,05-11-2020,65.36320
1394,04-11-2020,64.67030
1395,03-11-2020,64.27570
1396,02-11-2020,63.95820
1397,30-10-2020,64.04220
1398,29-10-2020,63.87380
1399,28-10-2020,64.12640
1400,27-10-2020,64.29050
1401,26-10-2020,64.14670
1402,23-10-2020,64.41670
1403,22-10-2020,63.92640
1404,21-10-2020,63.76260
1405,20-10-2020,63.71480
1406,19-10-2020,63.79330
1407,16-10-2020,63.28830
1408,15-10-2020,62.55860
1409,14-10-2020,63.46370
1410,13-10-2020,62.86580
1411,12-10-2020,62.75970
1412,09-10-2020,63.29060
1413,08-10-2020,63.48170
1414,07-10-2020,64.10250
1415,06-10-2020,64.26170
1416,05-10-2020,64.35350
1417,01-10-2020,64.10930
1418,30-09-2020,63.80230
1419,29-09-2020,63.63050
1420,28-09-2020,63.56630
1421,25-09-2020,62.48450
1422,24-09-2020,61.64670
1423,23-09-2020,62.70630
1424,22-09-2020,62.81530
1425,21-09-2020,63.95850
1426,18-09-2020,65.71470
1427,17-09-2020,66.27420
1428,16-09-2020,66.70090
1429,15-09-2020,66.51880
1430,14-09-2020,65.83310
1431,11-09-2020,62.93640
1432,10-09-2020,62.98380
1433,09-09-2020,61.99760
1434,08-09-2020,62.69250
1435,07-09-2020,63.14550
1436,04-09-2020,63.04490
1437,03-09-2020,63.62770
1438,02-09-2020,63.54330
1439,01-09-2020,62.32650
1440,31-08-2020,62.35880
1441,28-08-2020,65.03450
1442,27-08-2020,65.03040
1443,26-08-2020,64.64390
1444,25-08-2020,64.20120
1445,24-08-2020,64.21660
1446,21-08-2020,63.20560
1447,20-08-2020,62.30870
1448,19-08-2020,61.77670
1449,18-08-2020,61.56860
1450,17-08-2020,61.00840
1451,14-08-2020,60.85190
1452,13-08-2020,60.70920
1453,12-08-2020,59.28590
1454,11-08-2020,58.99220
1455,10-08-2020,58.72160
1456,07-08-2020,57.97240
1457,06-08-2020,57.69790
1458,05-08-2020,57.00650
1459,04-08-2020,56.55650
1460,03-08-2020,56.01470
1461,31-07-2020,55.30080
1462,30-07-2020,55.01940
1463,29-07-2020,55.12990
1464,28-07-2020,55.23620
1465,27-07-2020,55.50970
1466,24-07-2020,56.10870
1467,23-07-2020,55.99010
1468,22-07-2020,55.56520
1469,21-07-2020,55.42380
1470,20-07-2020,54.90450
1471,17-07-2020,54.54600
1472,16-07-2020,54.26330
1473,15-07-2020,54.45790
1474,14-07-2020,54.25740
1475,13-07-2020,54.53980
1476,10-07-2020,54.93760
1477,09-07-2020,54.99560
1478,08-07-2020,54.50730
1479,07-07-2020,54.93200
1480,06-07-2020,54.79150
1481,03-07-2020,53.93670
1482,02-07-2020,53.46330
1483,01-07-2020,53.05260
1484,30-06-2020,52.82190
1485,29-06-2020,52.94460
1486,26-06-2020,53.45770
1487,25-06-2020,53.19150
1488,24-06-2020,53.24950
1489,23-06-2020,53.61290
1490,22-06-2020,53.26470
1491,19-06-2020,52.35010
1492,18-06-2020,51.56850
1493,17-06-2020,50.97340
1494,16-06-2020,50.76750
1495,15-06-2020,51.00410
1496,12-06-2020,50.86480
1497,11-06-2020,50.64260
1498,10-06-2020,51.41190
1499,09-06-2020,51.17140
1500,08-06-2020,51.74510
1501,05-06-2020,51.30080
1502,04-06-2020,50.79800
1503,03-06-2020,50.97220
1504,02-06-2020,50.23200
1505,01-06-2020,49.36350
1506,29-05-2020,47.87480
1507,28-05-2020,47.14340
1508,27-05-2020,46.53540
1509,26-05-2020,46.41930
1510,22-05-2020,46.21320
1511,21-05-2020,46.59470
1512,20-05-2020,46.25630
1513,19-05-2020,45.72500
1514,18-05-2020,45.87810
1515,15-05-2020,46.93310
1516,14-05-2020,46.83280
1517,13-05-2020,47.53490
1518,12-05-2020,46.64270
1519,11-05-2020,46.93450
1520,08-05-2020,47.01970
1521,07-05-2020,47.40150
1522,06-05-2020,47.55080
1523,05-05-2020,47.51520
1524,04-05-2020,48.00180
1525,30-04-2020,49.40210
1526,29-04-2020,48.91500
1527,28-04-2020,48.42860
1528,27-04-2020,48.08460
1529,24-04-2020,47.87990
1530,23-04-2020,48.64640
1531,22-04-2020,48.30700
1532,21-04-2020,47.78740
1533,20-04-2020,48.89510
1534,17-04-2020,47.94620
1535,16-04-2020,47.00440
1536,15-04-2020,46.66210
1537,13-04-2020,46.37370
1538,09-04-2020,46.78910
1539,08-04-2020,45.76780
1540,07-04-2020,45.12100
1541,03-04-2020,43.69810
1542,01-04-2020,43.77730
1543,31-03-2020,44.29980
1544,30-03-2020,43.16130
1545,27-03-2020,44.25520
1546,26-03-2020,43.70480
1547,25-03-2020,42.29050
1548,24-03-2020,41.26000
1549,23-03-2020,41.31100
1550,20-03-2020,45.74680
1551,19-03-2020,45.26420
1552,18-03-2020,47.07830
1553,17-03-2020,49.93710
1554,16-03-2020,50.89990
1555,13-03-2020,53.15760
1556,12-03-2020,53.16170
1557,11-03-2020,56.66720
1558,09-03-2020,56.77010
1559,06-03-2020,58.52360
1560,05-03-2020,59.27270
1561,04-03-2020,58.83080
1562,03-03-2020,59.70230
1563,02-03-2020,59.43570
1564,28-02-2020,59.45000
1565,27-02-2020,61.08990
1566,26-02-2020,61.16490
1567,25-02-2020,61.60150
1568,24-02-2020,61.79420
1569,20-02-2020,62.37270
1570,19-02-2020,62.26000
1571,18-02-2020,61.55950
1572,17-02-2020,62.04690
1573,14-02-2020,62.24190
1574,13-02-2020,62.21810
1575,12-02-2020,62.20580
1576,11-02-2020,62.19210
1577,10-02-2020,61.90860
1578,07-02-2020,62.31670
1579,06-02-2020,62.08900
1580,05-02-2020,62.06060
1581,04-02-2020,61.78830
1582,03-02-2020,60.88720
1583,31-01-2020,61.75430
1584,30-01-2020,61.81340
1585,29-01-2020,62.13240
1586,28-01-2020,62.08860
1587,27-01-2020,61.96560
1588,24-01-2020,61.83930
1589,23-01-2020,61.14880
1590,22-01-2020,60.84690
1591,21-01-2020,60.72750
1592,20-01-2020,60.97090
1593,17-01-2020,60.89520
1594,16-01-2020,60.21890
1595,15-01-2020,59.67950
1596,14-01-2020,59.28950
1597,13-01-2020,59.17260
1598,10-01-2020,58.90760
1599,09-01-2020,58.64070
1600,08-01-2020,57.98680
1601,07-01-2020,58.21070
1602,06-01-2020,57.73290
1603,03-01-2020,58.68720
1604,02-01-2020,58.39880
1605,01-01-2020,57.88600
1606,31-12-2019,57.80930
1607,30-12-2019,57.79810
1608,27-12-2019,57.76820
1609,26-12-2019,57.48460
1610,24-12-2019,57.41960
1611,23-12-2019,57.57560
1612,20-12-2019,57.66490
1613,19-12-2019,57.30510
1614,18-12-2019,57.12740
1615,17-12-2019,57.31550
1616,16-12-2019,56.99090
1617,13-12-2019,57.29570
1618,12-12-2019,56.71410
1619,11-12-2019,56.62080
1620,10-12-2019,56.81760
1621,09-12-2019,57.30440
1622,06-12-2019,57.63230
1623,05-12-2019,58.24590
1624,04-12-2019,58.33970
1625,03-12-2019,57.95420
1626,02-12-2019,58.05330
1627,29-11-2019,57.98390
1628,28-11-2019,57.74410
1629,27-11-2019,57.82500
1630,26-11-2019,57.92580
1631,25-11-2019,58.23730
1632,22-11-2019,58.05550
1633,21-11-2019,58.02320
1634,20-11-2019,57.83570
1635,19-11-2019,57.82660
1636,18-11-2019,57.78940
1637,15-11-2019,57.71000
1638,14-11-2019,57.82730
1639,13-11-2019,57.90230
1640,11-11-2019,57.69200
1641,08-11-2019,57.45370
1642,07-11-2019,57.90740
1643,06-11-2019,57.75360
1644,05-11-2019,58.07080
1645,04-11-2019,58.51570
1646,01-11-2019,57.98090
1647,31-10-2019,57.66150
1648,30-10-2019,57.18310
1649,29-10-2019,57.07850
1650,25-10-2019,56.37680
1651,24-10-2019,56.48780
1652,23-10-2019,56.39400
1653,22-10-2019,56.33940
1654,18-10-2019,56.35960
1655,17-10-2019,55.26610
1656,16-10-2019,54.92990
1657,15-10-2019,55.05040
1658,14-10-2019,54.96580
1659,11-10-2019,54.82220
1660,10-10-2019,54.76650
1661,09-10-2019,55.05660
1662,07-10-2019,54.80530
1663,04-10-2019,54.94640
1664,03-10-2019,55.39900
1665,01-10-2019,55.65560
1666,30-09-2019,56.14700
1667,27-09-2019,56.38430
1668,26-09-2019,56.38590
1669,25-09-2019,55.94130
1670,24-09-2019,56.44980
1671,23-09-2019,56.35020
1672,20-09-2019,54.44700
1673,19-09-2019,52.78450
1674,18-09-2019,53.13340
1675,17-09-2019,53.18530
1676,16-09-2019,53.81400
1677,13-09-2019,53.60120
1678,12-09-2019,53.64760
1679,11-09-2019,53.74780
1680,09-09-2019,52.93660
1681,06-09-2019,52.64550
1682,05-09-2019,52.27830
1683,04-09-2019,52.12160
1684,03-09-2019,51.97420
1685,30-08-2019,52.37520
1686,29-08-2019,52.09870
1687,28-08-2019,52.49380
1688,27-08-2019,52.57310
1689,26-08-2019,52.03410
1690,23-08-2019,51.30910
1691,22-08-2019,51.03800
1692,21-08-2019,51.52200
1693,20-08-2019,51.92470
1694,19-08-2019,51.99830
1695,16-08-2019,52.02110
1696,14-08-2019,51.72990
1697,13-08-2019,51.09790
1698,09-08-2019,51.61770
1699,08-08-2019,51.25950
1700,07-08-2019,51.16810
1701,06-08-2019,51.03190
1702,05-08-2019,50.58610
1703,02-08-2019,51.03490
1704,01-08-2019,51.30820
1705,31-07-2019,51.90170
1706,30-07-2019,51.46600
1707,29-07-2019,52.16160
1708,26-07-2019,52.56860
1709,25-07-2019,52.52070
1710,24-07-2019,52.73740
1711,23-07-2019,53.15500
1712,22-07-2019,53.02400
1713,19-07-2019,53.40290
1714,18-07-2019,54.01470
1715,17-07-2019,54.31900
1716,16-07-2019,54.08560
1717,15-07-2019,54.14610
1718,12-07-2019,54.27850
1719,11-07-2019,54.09840
1720,10-07-2019,53.84430
1721,09-07-2019,54.08360
1722,08-07-2019,54.16440
1723,05-07-2019,54.85610
1724,04-07-2019,55.46990
1725,03-07-2019,55.37380
1726,02-07-2019,55.45600
1727,01-07-2019,55.30310
1728,28-06-2019,55.22400
1729,27-06-2019,55.09700
1730,26-06-2019,54.96570
1731,25-06-2019,54.49570
1732,24-06-2019,54.18940
1733,21-06-2019,54.48260
1734,20-06-2019,54.45070
1735,19-06-2019,54.09460
1736,18-06-2019,54.35880
1737,17-06-2019,54.65100
1738,14-06-2019,55.22650
1739,13-06-2019,55.35830
1740,12-06-2019,55.66630
1741,11-06-2019,55.67700
1742,10-06-2019,55.74310
1743,07-06-2019,56.09400
1744,06-06-2019,56.12530
1745,04-06-2019,56.70670
1746,03-06-2019,56.74170
1747,31-05-2019,56.48040
1748,30-05-2019,56.18820
1749,29-05-2019,56.35730
1750,28-05-2019,56.54150
1751,27-05-2019,55.90360
1752,24-05-2019,54.99480
1753,23-05-2019,53.98730
1754,22-05-2019,54.09580
1755,21-05-2019,54.08380
1756,20-05-2019,54.48670
1757,17-05-2019,53.07300
1758,16-05-2019,52.93380
1759,15-05-2019,53.03030
1760,14-05-2019,53.10040
1761,13-05-2019,52.83890
1762,10-05-2019,53.70600
1763,09-05-2019,53.70840
1764,08-05-2019,53.85830
1765,07-05-2019,54.34240
1766,06-05-2019,54.49760
1767,03-05-2019,54.89700
1768,02-05-2019,55.00240
1769,30-04-2019,55.08300
1770,26-04-2019,55.31870
1771,25-04-2019,55.35920
1772,24-04-2019,55.27230
1773,23-04-2019,55.05550
1774,22-04-2019,54.94580
1775,18-04-2019,55.72320
1776,16-04-2019,56.12670
1777,15-04-2019,56.15360
1778,12-04-2019,55.92260
1779,11-04-2019,55.79870
1780,10-04-2019,55.63880
1781,09-04-2019,55.66120
1782,08-04-2019,55.88280
1783,05-04-2019,56.01910
1784,04-04-2019,55.64470
1785,03-04-2019,55.66010
1786,02-04-2019,56.00110
1787,01-04-2019,56.17720
1788,29-03-2019,55.66300
1789,28-03-2019,54.75810
1790,27-03-2019,54.46000
1791,26-03-2019,54.40650
1792,25-03-2019,54.02560
1793,22-03-2019,54.64980
1794,20-03-2019,54.76370
1795,19-03-2019,55.12380
1796,18-03-2019,54.83560
1797,15-03-2019,54.83230
1798,14-03-2019,55.01810
1799,13-03-2019,55.19590
1800,12-03-2019,55.27730
1801,11-03-2019,54.74060
1802,08-03-2019,53.94010
1803,07-03-2019,53.70520
1804,06-03-2019,53.24360
1805,05-03-2019,52.70070
1806,01-03-2019,51.44180
1807,28-02-2019,50.77170
1808,27-02-2019,50.66950
1809,26-02-2019,50.93920
1810,25-02-2019,51.15440
1811,22-02-2019,51.11640
1812,21-02-2019,50.88630
1813,20-02-2019,50.51340
1814,19-02-2019,50.19320
1815,18-02-2019,49.72310
1816,15-02-2019,49.83630
1817,14-02-2019,50.02460
1818,13-02-2019,49.91590
1819,12-02-2019,49.98650
1820,11-02-2019,50.14170
1821,08-02-2019,50.55320
1822,07-02-2019,50.89240
1823,06-02-2019,50.53950
1824,05-02-2019,50.71510
1825,04-02-2019,51.03580
1826,01-02-2019,51.29720
1827,31-01-2019,51.35070
1828,30-01-2019,51.00550
1829,29-01-2019,51.05470
1830,28-01-2019,51.08620
1831,25-01-2019,51.80020
1832,24-01-2019,52.29050
1833,23-01-2019,52.27130
1834,22-01-2019,52.53510
1835,21-01-2019,52.85800
1836,18-01-2019,53.07100
1837,17-01-2019,53.16740
1838,16-01-2019,53.20550
1839,15-01-2019,53.27560
1840,14-01-2019,53.15470
1841,11-01-2019,53.18620
1842,10-01-2019,53.24230
1843,09-01-2019,53.29980
1844,08-01-2019,53.25160
1845,07-01-2019,53.41870
1846,04-01-2019,53.32890
1847,03-01-2019,53.50670
1848,02-01-2019,53.71480
1849,01-01-2019,53.81800
1850,31-12-2018,53.82650
1851,28-12-2018,53.51780
1852,27-12-2018,53.03650
1853,26-12-2018,52.81700
1854,24-12-2018,52.80450
1855,21-12-2018,53.50260
1856,20-12-2018,54.15910
1857,19-12-2018,54.05890
1858,18-12-2018,53.49370
1859,17-12-2018,53.29490
1860,14-12-2018,53.08980
1861,13-12-2018,53.04740
1862,12-12-2018,52.67220
1863,11-12-2018,51.69330
1864,10-12-2018,51.30100
1865,07-12-2018,52.00780
1866,06-12-2018,51.90510
1867,05-12-2018,52.52670
1868,04-12-2018,52.94580
1869,03-12-2018,52.77470
1870,30-11-2018,52.74220
1871,29-11-2018,52.49690
1872,28-11-2018,52.44480
1873,27-11-2018,52.37870
1874,26-11-2018,52.36920
1875,22-11-2018,52.58670
1876,21-11-2018,52.68050
1877,20-11-2018,52.71180
1878,19-11-2018,53.02900
1879,16-11-2018,52.56470
1880,15-11-2018,52.64060
1881,14-11-2018,52.84700
1882,13-11-2018,52.60140
1883,12-11-2018,52.66270
1884,09-11-2018,53.03440
1885,06-11-2018,52.37470
1886,05-11-2018,52.43270
1887,02-11-2018,52.56680
1888,01-11-2018,52.05870
1889,31-10-2018,51.88510
1890,30-10-2018,51.44750
1891,29-10-2018,50.92970
1892,26-10-2018,50.33250
1893,25-10-2018,50.25100
1894,24-10-2018,50.39520
1895,23-10-2018,50.16670
1896,22-10-2018,50.77720
1897,19-10-2018,51.42500
1898,17-10-2018,51.98010
1899,16-10-2018,52.71740
1900,15-10-2018,52.16970
1901,12-10-2018,51.79440
1902,11-10-2018,51.00280
1903,10-10-2018,51.69010
1904,09-10-2018,49.99840
1905,08-10-2018,50.31910
1906,05-10-2018,51.09670
1907,04-10-2018,51.95750
1908,03-10-2018,52.91920
1909,01-10-2018,52.88300
1910,28-09-2018,53.31710
1911,27-09-2018,54.44660
1912,26-09-2018,55.12020
1913,25-09-2018,54.82740
1914,24-09-2018,55.28210
1915,21-09-2018,56.44670
1916,19-09-2018,57.58210
1917,18-09-2018,58.00360
1918,17-09-2018,58.55040
1919,14-09-2018,58.79830
1920,12-09-2018,58.20590
1921,11-09-2018,58.31700
1922,10-09-2018,58.94300
1923,07-09-2018,59.38140
1924,06-09-2018,59.23830
1925,05-09-2018,58.69490
1926,04-09-2018,58.88900
1927,03-09-2018,59.89740
1928,31-08-2018,60.12870
1929,30-08-2018,59.57190
1930,29-08-2018,59.49070
1931,28-08-2018,59.55450
1932,27-08-2018,59.34420
1933,24-08-2018,58.86170
1934,23-08-2018,59.03100
1935,21-08-2018,58.88570
1936,20-08-2018,58.75970
1937,17-08-2018,58.75550
1938,16-08-2018,58.38800
1939,14-08-2018,58.07810
1940,13-08-2018,58.24510
1941,10-08-2018,58.65510
1942,09-08-2018,58.75430
1943,08-08-2018,59.00290
1944,07-08-2018,58.98340
1945,06-08-2018,58.79140
1946,03-08-2018,57.75940
1947,02-08-2018,57.21620
1948,01-08-2018,57.02160
1949,31-07-2018,56.61810
1950,30-07-2018,56.27370
1951,27-07-2018,55.85320
1952,26-07-2018,54.61710
1953,25-07-2018,54.39810
1954,24-07-2018,54.29350
1955,23-07-2018,53.49570
1956,20-07-2018,53.12790
1957,19-07-2018,53.06480
1958,18-07-2018,53.35840
1959,17-07-2018,53.92080
1960,16-07-2018,53.81820
1961,13-07-2018,54.73510
1962,12-07-2018,54.92570
1963,11-07-2018,55.01340
1964,10-07-2018,54.97680
1965,09-07-2018,54.86680
1966,06-07-2018,54.19960
1967,05-07-2018,53.97470
1968,04-07-2018,54.16200
1969,03-07-2018,53.97300
1970,02-07-2018,53.90290
1971,29-06-2018,54.06380
1972,28-06-2018,53.23720
1973,27-06-2018,53.70150
1974,26-06-2018,54.63160
1975,25-06-2018,55.00550
1976,22-06-2018,55.55480
1977,21-06-2018,55.58140
1978,20-06-2018,55.96440
1979,19-06-2018,56.05860
1980,18-06-2018,56.86800
1981,15-06-2018,57.06720
1982,14-06-2018,57.43870
1983,13-06-2018,57.25220
1984,12-06-2018,57.44040
1985,11-06-2018,57.39460
1986,08-06-2018,57.04480
1987,07-06-2018,57.00310
1988,06-06-2018,55.91000
1989,05-06-2018,55.14420
1990,04-06-2018,56.50650
1991,01-06-2018,57.87650
1992,31-05-2018,58.99500
1993,30-05-2018,59.63590
1994,29-05-2018,59.49560
1995,28-05-2018,59.79380
1996,25-05-2018,59.25500
1997,24-05-2018,59.29310
1998,23-05-2018,59.33980
1999,22-05-2018,59.79250
2000,21-05-2018,59.73260
2001,18-05-2018,60.83120
2002,17-05-2018,61.07490
2003,16-05-2018,60.67820
2004,15-05-2018,61.13010
2005,14-05-2018,61.13960
2006,11-05-2018,62.02210
2007,10-05-2018,62.18000
2008,09-05-2018,62.72550
2009,08-05-2018,62.34050
2010,07-05-2018,62.36200
2011,04-05-2018,61.55480
2012,03-05-2018,61.95660
2013,02-05-2018,62.41990
2014,30-04-2018,62.93230
2015,27-04-2018,63.09540
2016,26-04-2018,63.26410
2017,25-04-2018,62.51420
2018,24-04-2018,62.52410
2019,23-04-2018,62.33700
2020,20-04-2018,62.00670
2021,19-04-2018,62.03160
2022,18-04-2018,61.68120
2023,17-04-2018,61.82730
2024,16-04-2018,61.94470
2025,13-04-2018,61.58310
2026,12-04-2018,61.76480
2027,11-04-2018,61.61020
2028,10-04-2018,61.77810
2029,09-04-2018,61.55900
2030,06-04-2018,61.09850
2031,05-04-2018,60.59340
2032,04-04-2018,59.80790
2033,03-04-2018,60.36630
2034,02-04-2018,59.68970
2035,28-03-2018,58.09690
2036,27-03-2018,58.78480
2037,26-03-2018,58.34830
2038,23-03-2018,57.87920
2039,22-03-2018,58.38450
2040,21-03-2018,59.25810
2041,20-03-2018,59.09420
2042,19-03-2018,59.19310
2043,16-03-2018,60.17590
2044,15-03-2018,60.69640
2045,14-03-2018,60.38170
2046,13-03-2018,60.58530
2047,12-03-2018,59.99230
2048,09-03-2018,59.64270
2049,08-03-2018,59.61070
2050,07-03-2018,59.79240
2051,06-03-2018,60.76480
2052,05-03-2018,61.41790
2053,01-03-2018,62.21160
2054,28-02-2018,62.27740
2055,27-02-2018,62.48060
2056,26-02-2018,62.79880
2057,23-02-2018,62.21100
2058,22-02-2018,61.72890
2059,21-02-2018,61.84160
2060,20-02-2018,61.85500
2061,19-02-2018,61.70370
2062,16-02-2018,62.67230
2063,15-02-2018,63.68260
2064,14-02-2018,64.57070
2065,12-02-2018,64.47380
2066,09-02-2018,63.93510
2067,08-02-2018,63.70760
2068,07-02-2018,62.36000
2069,06-02-2018,61.06870
2070,05-02-2018,62.53910
2071,02-02-2018,62.51290
2072,01-02-2018,64.66040
2073,31-01-2018,64.87200
2074,30-01-2018,65.21160
2075,29-01-2018,65.46360
2076,25-01-2018,65.97430
2077,24-01-2018,66.45190
2078,23-01-2018,67.23810
2079,22-01-2018,67.67750
2080,19-01-2018,67.02540
2081,18-01-2018,66.46890
2082,17-01-2018,67.80710
2083,16-01-2018,67.64380
2084,15-01-2018,69.03920
2085,12-01-2018,68.84660
2086,11-01-2018,68.79270
2087,10-01-2018,68.68730
2088,09-01-2018,68.69750
2089,08-01-2018,69.06610
2090,05-01-2018,68.86840
2091,04-01-2018,67.80230
2092,03-01-2018,67.06270
2093,02-01-2018,65.59150
2094,01-01-2018,66.19530
2095,29-12-2017,66.15650
2096,28-12-2017,66.31830
2097,27-12-2017,66.04560
2098,26-12-2017,66.09610
2099,22-12-2017,66.20800
2100,21-12-2017,66.46990
2101,20-12-2017,65.87820
2102,19-12-2017,65.22960
2103,18-12-2017,63.86940
2104,15-12-2017,63.32380
2105,14-12-2017,62.78410
2106,13-12-2017,62.80650
2107,12-12-2017,63.38790
2108,11-12-2017,63.63180
2109,08-12-2017,62.84360
2110,07-12-2017,61.99160
2111,06-12-2017,61.46330
2112,05-12-2017,61.51050
2113,04-12-2017,61.31770
2114,01-12-2017,61.49890
2115,30-11-2017,61.95290
2116,29-11-2017,61.93300
2117,28-11-2017,61.83210
2118,27-11-2017,61.27620
2119,24-11-2017,61.08750
2120,23-11-2017,60.54080
2121,22-11-2017,60.06910
2122,21-11-2017,59.66670
2123,20-11-2017,59.20670
2124,17-11-2017,58.64860
2125,16-11-2017,58.08290
2126,15-11-2017,57.26890
2127,14-11-2017,57.90630
2128,13-11-2017,57.81860
2129,10-11-2017,57.78980
2130,09-11-2017,58.08040
2131,08-11-2017,57.23730
2132,07-11-2017,57.57580
2133,06-11-2017,57.86980
2134,03-11-2017,57.57920
2135,02-11-2017,56.68750
2136,01-11-2017,55.87530
2137,31-10-2017,55.41710
2138,30-10-2017,55.09440
2139,27-10-2017,54.52320
2140,26-10-2017,54.12880
2141,25-10-2017,53.98480
2142,24-10-2017,54.51460
2143,23-10-2017,54.34240
2144,18-10-2017,54.42440
2145,17-10-2017,54.53880
2146,16-10-2017,54.21140
2147,13-10-2017,54.17170
2148,12-10-2017,53.99710
2149,11-10-2017,53.67800
2150,10-10-2017,54.35800
2151,09-10-2017,53.97160
2152,06-10-2017,53.81250
2153,05-10-2017,53.44760
2154,04-10-2017,53.23950
2155,03-10-2017,52.32130
2156,29-09-2017,51.96100
2157,28-09-2017,51.23620
2158,27-09-2017,50.83200
2159,26-09-2017,51.67840
2160,25-09-2017,51.05010
2161,22-09-2017,51.59950
2162,21-09-2017,53.30410
2163,20-09-2017,53.36020
2164,19-09-2017,52.96860
2165,18-09-2017,52.38040
2166,15-09-2017,51.75180
2167,14-09-2017,51.31820
2168,13-09-2017,50.69650
2169,12-09-2017,51.08520
2170,11-09-2017,50.76960
2171,08-09-2017,50.54810
2172,07-09-2017,50.47900
2173,06-09-2017,50.29490
2174,05-09-2017,50.08830
2175,04-09-2017,49.58880
2176,01-09-2017,49.64480
2177,31-08-2017,49.14820
2178,30-08-2017,48.48610
2179,29-08-2017,48.13840
2180,28-08-2017,48.53920
2181,24-08-2017,48.24800
2182,23-08-2017,48.19170
2183,22-08-2017,47.91540
2184,21-08-2017,47.71790
2185,18-08-2017,48.38330
2186,17-08-2017,48.70340
2187,16-08-2017,48.32250
2188,14-08-2017,47.73700
2189,11-08-2017,46.93310
2190,10-08-2017,46.60040
2191,09-08-2017,47.65330
2192,08-08-2017,48.14000
2193,07-08-2017,48.57160
2194,04-08-2017,48.15070
2195,03-08-2017,48.03550
2196,02-08-2017,48.43400
2197,01-08-2017,48.81850
2198,31-07-2017,48.65370
2199,28-07-2017,48.58110
2200,27-07-2017,48.15890
2201,26-07-2017,48.46630
2202,25-07-2017,48.26630
2203,24-07-2017,48.24890
2204,21-07-2017,48.26290
2205,20-07-2017,48.43080
2206,19-07-2017,48.23220
2207,18-07-2017,47.94290
2208,17-07-2017,47.97000
2209,14-07-2017,47.79040
2210,13-07-2017,48.24030
2211,12-07-2017,47.98100
2212,11-07-2017,47.89990
2213,10-07-2017,47.75710
2214,07-07-2017,47.66890
2215,06-07-2017,47.60480
2216,05-07-2017,47.60570
2217,04-07-2017,47.30410
2218,03-07-2017,47.08640
2219,30-06-2017,46.34840
